articleId,departmentNo
714750001,1344
714790002,1772
714790003,1772
714790008,1772
714790017,1772
714790020,1772
714790021,1772
714790028,1772
714790033,1772
714803001,1344
714803003,1344
714803005,1344
714803008,1344
714807001,1722
714807003,1722
714807004,1722
714824001,1344
714824002,1344
714824005,1344
714825002,1344
714825003,1344
714825005,1344
714828001,1344
714828002,1344
714828004,1344
714871001,1909
714927002,1772
714927003,1772
714996001,1722
715024004,7188
715050002,1545
715050004,1545
715071001,1722
715099002,1644
715099004,1644
715126006,1644
715154001,2033
715240001,4344
715253001,1313
715255007,5828
715303001,4242
715303007,4242
715325001,4242
715343003,4242
715343007,4242
715404001,5631
715424002,3611
715474004,1422
715538001,1510
715554001,1909
715573001,1722
715590002,1422
715590006,1422
715610002,5767
715610014,5767
715610017,5767
715624001,1643
715624002,1643
715624003,1643
715624005,1643
715624008,1643
715624011,1643
715624012,1643
715624013,1643
715624036,1643
715624053,1643
715665002,5963
715730003,1344
715828001,5878
715828013,5878
715828015,5878
715891001,1640
715902009,1640
715903001,1522
715913001,1666
715914001,4344
715997004,4090
716005002,1414
716014002,1422
716024001,4345
716045001,1201
716046001,1201
716099002,1636
716110001,1636
716110002,1636
716153002,3209
716204002,1652
716224002,3519
716258002,1660
716258003,1660
716262001,1344
716335002,1640
716348001,1676
716348002,1676
716348004,1676
716379001,1201
716419002,5883
716498001,1926
716511001,3419
716516001,3419
716548001,1515
716550001,1515
716581001,1522
716581002,1522
716590001,3937
716590002,3937
716590003,3937
716590008,3937
716590012,3937
716662001,1626
716671001,1515
716671003,1515
716671004,1515
716672001,1515
716672003,1515
716672004,1515
716672019,1515
716759002,1626
716853002,3929
716855001,3529
716868002,3828
716947001,1747
716947004,1747
716952001,1747
716958001,1747
716958002,1747
716958003,1747
716999003,1643
717020001,1647
717020002,1647
717020003,1647
717058001,1676
717063004,1676
717066004,1676
717066005,1676
717067001,1676
717067002,1676
717072001,1676
717085003,1636
717092001,1522
717099002,1919
717102001,1626
717157001,3608
717171001,1647
717180001,4213
717213005,1322
717251001,4242
717251003,4242
717365001,1636
717365002,1636
717445004,3040
717464001,1643
717467001,1636
717477001,1643
717477009,1643
717477010,1643
717490001,1643
717490002,1643
717490003,1643
717490006,1643
717490007,1643
717490008,1643
717490009,1643
717490010,1643
717490015,1643
717490017,1643
717490018,1643
717490024,1643
717490058,1643
717490059,1643
717490060,1643
717490064,1643
717490065,1643
717490070,1643
717490081,1643
717497001,6564
717523004,1644
717577001,4313
717578001,4242
717580001,4242
717583004,8757
717583006,8757
717664001,1616
717664003,1616
717664004,1616
717673006,3708
717674001,1646
717676003,1338
717676004,1338
717727002,1344
717727005,1344
717727011,1344
717727014,1344
717773001,4343
717773004,4343
717773007,4343
717779001,1322
717779002,1322
717779004,1322
717797001,1744
717816001,3611
717816005,3611
717849003,1313
717873002,1626
717874003,4242
717879001,1222
717879011,1222
717879016,1222
717884001,4242
717884003,4242
717884004,4242
717885001,4242
717885002,4242
717938003,3527
717942002,3527
717949002,1626
718086003,1666
718133001,8558
718164001,1644
718189002,1636
718189003,1636
718227001,3090
718272001,1338
718278001,1643
718278002,1643
718278004,1643
718278009,1643
718278010,1643
718289003,1636
718316001,1643
718321002,9984
718438001,4344
718448001,1626
718448002,1626
718454002,4344
718501001,1641
718543001,1747
718575001,1322
718582004,1322
718623001,1543
718623005,1543
718634001,8888
718716001,1722
718716003,1722
718810005,1723
718939001,1522
718939002,1522
718939005,1522
718942003,1722
718968001,4344
719002001,1626
719010001,3529
719031002,1636
719084001,1636
719084002,1636
719114001,3509
719128001,1410
719128003,1410
719128007,1410
719128008,1410
719203007,1949
719203008,1949
719209001,1410
719209002,1410
719214001,8310
719214003,8310
719214005,8310
719229002,3030
719233002,3030
719245001,1722
719250005,3030
719271002,3030
719295001,1338
719308002,1343
719342001,3944
719348002,1522
719353001,5962
719442001,6557
719450001,1722
719467001,1636
719469002,1636
719474003,1636
719484002,1666
719484004,1666
719523001,1743
719523004,1743
719523005,1743
719523006,1743
719523007,1743
719523016,1743
719530003,1747
719530004,1747
719530007,1747
719541007,1643
719544003,3610
719556001,4344
719568001,1201
719579002,7932
719579003,7932
719579004,7932
719589004,1616
719628001,1616
719628002,1616
719639001,1410
719639003,1410
719655001,1334
719655002,1334
719655009,1334
719655015,1334
719686001,1322
719686004,1322
719702001,2950
719758001,1244
719946007,1322
719957004,1334
719957006,1334
719957010,1334
719957020,1334
719965001,1626
720100001,8397
720100003,8397
720101002,8397
720101003,8397
720125001,8310
720125002,8310
720125007,8310
720125008,8310
720125017,8310
720125039,8310
720125040,8310
720125041,8310
720125043,8310
720137001,1338
720137002,1338
720137003,1338
720137004,1338
720137005,1338
720137007,1338
720235001,1626
720329001,8310
720426001,1723
720426002,1723
720459001,5672
720459002,5672
720459003,5672
720473002,1723
720504001,5672
720504002,5672
720504004,5672
720504005,5672
720504007,5672
720504008,5672
720620005,1344
720650002,1313
720653002,1322
720653003,1322
720756001,1676
720756002,1676
720810003,5683
720861001,1722
720861002,1772
720861003,1772
721033002,1444
721059001,4242
721059003,4242
721060001,4242
721063009,5673
721118003,1422
721136005,1666
721136007,1666
721187002,4345
721257001,3929
721267001,1244
721269001,1244
721270005,1244
721270019,1244
721270021,1244
721273002,1244
721273010,1244
721275001,1244
721285001,3527
721298001,1344
721298003,1344
721298005,1344
721299003,1344
721299007,1344
721320001,1322
721320006,1322
721320010,1322
721320012,1322
721320014,1322
721386001,1344
721390001,5686
721390002,5686
721426001,1717
721427006,1717
721435001,3527
721435002,3527
721457004,1338
721481003,1522
721488007,1352
721511003,1344
721511004,1344
721545001,1422
721546001,3509
721589001,1666
721609001,1772
721632001,5683
721744001,1344
721744002,1344
721866001,1647
721930006,7050
721990001,4242
721990004,4242
721990006,4242
721997001,1444
722046001,3709
722059002,7648
722151001,1717
722151002,1717
722165002,1717
722165006,1717
722177001,1717
722177004,1717
722179002,1422
722349006,1941
722376001,8316
722378001,8316
722418001,8716
722436002,4242
722437001,4242
722437002,4242
722437003,4242
722439001,1515
722439004,1515
722439005,1515
722439006,1515
722468001,8310
722475005,8617
722475006,8617
722475008,8617
722485001,1636
722656007,8716
722681001,8310
722730001,1334
722750003,1543
722803003,3710
722874002,1660
722874003,1660
722890001,3710
722900001,4313
722926002,4313
722970001,3710
723084001,3710
723084002,3710
723084003,3710
723104002,1722
723104004,1722
723120002,1941
723151001,1543
723151002,1543
723151003,1543
723151004,1543
723151008,1543
723151010,1543
723158001,1543
723158002,1543
723158003,1543
723167001,1543
723173001,1543
723173006,1543
723243002,3710
723275001,1929
723341001,1313
723347001,4242
723349001,4242
723349002,4242
723353001,4242
723353002,4242
723353003,4242
723353004,4242
723367005,1543
723368001,1543
723371001,1543
723380001,1338
723380002,1338
723380004,1338
723380005,1338
723388003,3528
723428002,8316
723469001,1334
723469002,1334
723469005,1334
723469009,1334
723469010,1334
723529001,4242
723529003,4242
723529004,4242
723529005,4242
723543001,4344
723615001,8888
723620001,8888
723620003,8888
723621006,8888
723648001,1334
723666001,1641
723667001,1641
723667002,1641
723669002,1641
723677004,1641
723686002,1641
723799004,1666
723824002,3528
723865001,1636
723874001,3528
723882001,3528
723933001,3419
723939002,1626
724003001,4345
724046002,1344
724171004,1772
724172001,1772
724172002,1772
724216001,4344
724244001,1660
724392002,4344
724399001,4344
724399002,4344
724402005,8310
724405001,4344
724405002,4344
724512002,7616
724542001,3709
724567003,3709
724626002,1212
724720001,1640
724720002,1640
724729001,3708
724748001,4320
724772001,1640
724773005,1313
724904001,1772
724904002,1772
724904009,1772
724905001,1722
724905002,1722
724906003,1772
724906006,1772
724906019,1772
724942001,1747
725279001,1929
725293001,1344
725293005,1344
725327001,1948
725334002,1334
725334003,1334
725338002,1948
725353002,1948
725358001,5828
725358008,5828
725438002,6525
725530001,3419
725552001,1660
725608001,1543
725631004,4242
725661001,4242
725662001,4242
725663001,4242
725663002,4242
725663003,4242
725664001,4242
725718001,3419
725786001,6512
725881003,1666
725881004,1666
725929001,1444
726003004,1313
726115002,5828
726167001,3030
726177001,3030
726177002,3030
726223001,1344
726228002,1344
726229001,1344
726443001,5952
726465001,1666
726516002,1747
726537001,1212
726718001,1647
726759002,1717
726768004,1717
726876001,1338
726876003,1338
726897003,8316
726923001,4242
726923003,4242
726925001,4242
726925004,4242
726925005,4242
726938001,4242
726938003,4242
727004001,4242
727029001,4242
727059005,3828
727059006,3828
727557001,1610
727593002,4242
727611001,1344
727642001,1710
727642002,1710
727702001,3030
727711002,3030
727804001,1649
727880003,3828
727917001,1652
727937004,1666
727948001,4242
728055001,1717
728112001,1722
728146001,5962
728156001,1212
728156003,1212
728156005,1212
728156006,1212
728156007,1212
728156018,1212
728156023,1212
728162001,1676
728162002,1676
728372001,1626
728433001,1640
728433002,1640
728444001,1640
728444002,1640
728444005,1640
728445004,1515
728473001,4242
728473002,4242
728613001,5962
728841006,3629
728876004,3419
728876007,3419
728988002,1338
729002003,1338
729006001,3509
729095001,1322
729095002,1322
729275004,1710
729318001,1338
729318007,1338
729321001,1640
729322002,1338
729441001,1640
729441002,1640
729441005,1640
729603001,1201
729617003,1660
729620001,1626
729860001,1773
729860002,1773
729860004,1773
729928001,1444
729928002,1444
729936001,1515
729936003,1515
729936005,1515
729941001,3709
729941002,3709
729944001,1743
730012001,5673
730012005,5673
730013001,5673
730013004,5673
730013006,5673
730013008,5673
730020001,3937
730020006,3937
730135003,1545
730153002,1343
730167001,1643
730219002,5882
730312002,7920
730361002,1343
730454001,4215
730566005,1722
730570001,5882
730645006,9984
730645009,9984
730645011,9984
730683001,8310
730683006,8310
730683010,8310
730683011,8310
730683017,8310
730683019,8310
730683041,8310
730683050,8310
730683058,8310
730683062,8310
730687001,8397
730720001,1939
730863002,5672
730863005,5672
730863007,5672
730863009,5672
730863012,5672
730863013,5672
730863014,5672
730863033,5672
730946002,1676
731046001,1338
731119001,4344
731119006,4344
731142001,5683
731159001,9985
731160004,1772
731160005,1772
731160007,1772
731160012,1772
731251001,3937
731383001,9985
731385001,1244
731407001,1522
731407002,1522
731407005,1522
731407007,1522
731425002,1522
731425003,1522
731512003,7917
731520001,8917
731608001,1676
731608002,1676
731644001,1222
731644002,1222
731644003,1222
731661001,1543
731661004,1543
731710001,1643
731743001,3527
731898001,1919
731960001,1344
731990002,1201
731996001,1344
731996004,1344
732017001,1616
732017005,1616
732060001,7388
732114002,1676
732188001,5686
732206001,3710
732206004,3710
732207001,3710
732211001,1626
732311010,3945
732364001,8713
732371001,1722
732387001,1772
732409001,3945
732409003,3945
732409030,3945
732411002,1647
732412001,3090
732412003,3090
732412004,3090
732413001,8316
732418001,1676
732419001,3946
732429001,1666
732429003,1666
732463001,1676
732511001,1722
732526001,5783
732573001,1941
732573007,1941
732597001,1244
732658003,1344
732670001,4345
732708001,4343
732725001,1773
732729001,1773
732811001,3611
732842001,1772
732842004,1772
732842014,1772
732842015,1772
732842021,1772
732842022,1772
732874003,1722
732943005,1641
732945002,1626
733027002,1636
733027005,1636
733027006,1636
733027010,1636
733029007,1636
733044001,1338
733045002,1338
733045005,1338
733067001,1338
733089002,1338
733094001,1522
733094002,1522
733094003,1522
733097001,1636
733097004,1636
733097005,1636
733097008,1636
733098009,1636
733098013,1636
733098014,1636
733098017,1636
733098018,1636
733099002,1636
733099003,1636
733100005,1636
733101001,1636
733101002,1636
733101004,1636
733106003,1522
733123004,1344
733123005,1344
733203001,4221
733237002,1543
733237003,1543
733267001,1723
733267002,1723
733267003,1723
733267004,1723
733361003,1344
733362002,1322
733378001,1338
733378002,1338
733404001,1773
733419001,1322
733419002,1322
733419003,1322
733438002,1515
733441001,1722
733475001,5957
733668001,3040
733749001,3936
733749002,1643
733749004,1643
733749005,1643
733749006,1643
733749010,3936
733749011,1643
733749012,1643
733749014,1643
733749025,1643
733753001,1626
733782001,1643
733782003,1643
733801002,1717
733803001,1643
733814001,1643
733814003,1643
733831002,1640
733838002,2080
733869002,8716
733903001,1510
733931001,1647
733931002,1647
733931003,1647
733935001,4242
733935002,4242
733935003,4242
733936001,4242
733936002,4242
733936003,4242
734140002,1626
734144001,1626
734236001,1422
734236002,1422
734273001,1666
734273002,1666
734273003,1666
734276005,1666
734282001,1422
734282002,1422
734287002,1522
734319001,1422
734346001,1723
734435001,1313
734435002,1313
734435003,1313
734436001,1313
734436002,1313
734459003,2950
734460001,3527
734460006,3527
734461004,5882
734569001,1515
734590002,1201
734592001,8397
734595001,8310
734595002,8310
734623002,5961
734623003,5961
734647002,5960
734647003,5960
734729001,1747
734829004,8716
734896001,3528
734900001,3941
734940002,5783
734940005,5783
734943001,1948
734943003,1948
734967001,4345
734968003,1919
735017001,1313
735064001,1666
735064002,1636
735073001,7618
735080003,6525
735121001,1322
735121003,1322
735121004,1322
735122001,1322
735122002,1322
735371001,3709
735404001,1322
735404002,1322
735428001,1717
735428003,1717
735437001,1510
735499001,3090
735532001,3090
735533001,3090
735538001,3090
735539002,3090
735550002,3090
735550004,3090
735559004,5658
735583001,8310
735595001,2950
735600006,1773
735607003,1334
735607004,1334
735607011,1334
735622003,1510
735623007,1941
735625007,1941
735648002,1414
735723001,5626
735751001,1244
735751004,1244
735763001,1543
735763003,1543
735829001,1647
735829002,1647
735829003,1647
735829010,1647
735840001,1647
735840002,1647
735840004,1647
735840006,1647
735840009,1647
735840017,1647
735840020,1647
735843001,4242
735843004,4242
735945001,3527
735975018,8716
735988001,8316
736002001,4344
736010001,4344
736046001,4344
736049001,1643
736049002,1643
736049003,1643
736049005,1643
736060001,4344
736062001,4344
736069001,4344
736156001,1640
736213001,4343
736213002,4343
736218001,1522
736408001,1909
736489003,3828
736489022,3828
736511002,1338
736530001,1338
736530003,1338
736530006,1338
736530007,1338
736530011,1338
736530014,1338
736530017,1338
736531001,1338
736531003,1338
736531005,1338
736531006,1338
736531016,1338
736573001,4242
736573002,4242
736573003,4242
736582001,4242
736584001,4242
736592001,4242
736592003,4242
736593002,4242
736593003,4242
736593004,4242
736626001,4242
736632002,1919
736651001,1948
736677001,1636
736678002,1636
736678008,1636
736681001,1773
736681002,1773
736681003,1773
736681004,1773
736681008,1773
736700001,4242
736701001,4242
736701002,4242
736708001,1641
736763002,7930
736767014,5848
736769003,5848
736783004,1339
736802002,2032
736869001,1676
736870001,1676
736870002,1676
736870003,1676
736870005,1676
736870020,1676
736887001,1338
736887002,1338
736887003,1338
736917001,1338
736923003,1334
736923004,1338
736923005,1338
736923006,1338
736923009,1338
736923010,1338
736923011,1338
736927001,1352
736927005,1352
736983002,5961
736992002,8560
737008001,1652
737040001,1660
737040002,1660
737040003,1660
737040005,1660
737040007,1660
737040017,1660
737060001,1626
737134001,8888
737137003,1522
737137005,1522
737221008,1338
737221010,1338
737222003,1338
737222004,1338
737222006,1338
737222008,1338
737224001,1338
737224002,1338
737224003,1338
737236003,1515
737260001,1515
737260002,1515
737260005,1515
737298001,3090
737311011,5767
737340001,1745
737358001,1747
737432001,3527
737436001,4242
737486004,1647
737489002,1626
737489004,1626
737543001,1338
737543002,1338
737611001,7020
737615004,7020
737710007,1647
737735002,1647
737735003,1647
737852001,1717
737993001,8917
738007001,1919
738072002,1640
738078001,1660
738093002,1626
738133002,8316
738133005,8316
738133006,8316
738133007,8316
738202001,1641
738202003,1641
738209003,5884
738224001,1422
738238001,1343
738368001,1344
738368004,1344
738383001,3209
738418001,3080
738420002,1343
738472001,3080
738509004,3080
738526001,1444
738540002,3519
738556001,2080
738567002,1717
738567003,1717
738590005,1422
738638002,2032
738713037,5882
738731006,1660
738782002,3080
738815001,8396
738882001,1626
738899004,1322
738921001,4344
738943002,1626
738943003,1626
738943004,1626
738943010,1626
739144002,1723
739144003,1723
739144004,1723
739144005,1723
739144007,1723
739144008,1723
739144012,1723
739239001,8616
739267001,1522
739301001,1310
739323001,1310
739323002,1310
739334004,1626
739346001,8316
739347001,8316
739347002,8316
739347003,8316
739347004,8316
739347005,8316
739347015,8316
739348004,8316
739348005,8316
739348007,8316
739362001,1334
739363001,1334
739373004,1647
739503001,1636
739503003,1636
739529001,1676
739529002,1676
739529004,1676
739529008,1676
739529009,1676
739529010,1676
739529011,1676
739541003,2950
739569001,1444
739575001,1676
739575002,1676
739590001,4242
739590002,4242
739590016,4242
739590017,4242
739590018,4242
739590020,4242
739590022,4242
739590024,4242
739590027,4242
739590030,4242
739590032,4242
739590036,4242
739590037,4242
739590038,4242
739590040,4242
739618001,1641
739618002,1641
739659007,7616
739659008,7616
739680004,7616
739819001,1666
739819009,1666
739821002,7648
739821004,7648
739825004,7648
739825008,7648
739833012,7648
739889032,7618
739912003,7930
739939003,8852
739953001,1522
739953002,1522
739953003,1522
739953004,1522
739958001,4312
739974001,1522
739974006,1522
740065001,6564
740121001,9985
740208004,1244
740208008,1244
740215005,1244
740234001,4092
740236002,4092
740324001,1640
740324002,1640
740376001,4322
740412006,8558
740425010,5777
740427001,1642
740427002,1642
740450006,4344
740450007,4344
740487002,6565
740498001,8310
740498002,8310
740498006,8310
740498009,8310
740517001,4322
740517003,4322
740519002,8310
740564001,1322
740564003,1322
740564004,1322
740564007,1322
740606001,1919
740696002,1660
740716002,5960
740716004,5960
740716013,5960
740720002,4242
740736001,6525
740747001,6525
740803002,1626
740812007,1626
740820001,8310
740824005,1676
740832001,5961
740902005,8316
740902006,8316
740909001,1640
740922001,8316
740922002,8316
740927001,8316
740930001,8316
740930002,8316
740930004,8316
740938002,1636
740942001,1636
740943001,1322
740943002,1322
740943003,1322
740986001,5741
741040001,8316
741040003,8316
741087001,8316
741191002,8768
741191007,8768
741215001,1636
741220002,1643
741220004,1643
741220014,1643
741220017,1643
741259001,8310
741259003,8310
741259006,8310
741293001,3708
741297001,1338
741308001,3527
741313002,1616
741340001,3944
741356002,1723
741356004,1723
741356005,1723
741356009,1723
741357001,1640
741466001,1676
741466002,1676
741466004,1676
741478001,1647
741478003,1647
741478004,1647
741478006,1647
741482002,1647
741519003,8748
741714004,3528
741752001,1747
741752002,1747
741771002,1676
741805002,1636
741806002,1338
741816001,1636
741827003,1636
741843001,1338
741843003,1338
741848001,1338
741862002,1522
742038001,8316
742079001,8316
742083001,1344
742087002,1344
742087005,1344
742092002,8316
742115005,8316
742116001,8316
742161002,1636
742169002,7655
742180002,1666
742204001,7657
742258001,5828
742258010,5828
742258014,5828
742359001,1676
742400033,5999
742400042,5999
742400046,5999
742423001,1773
742423004,1773
742455002,1344
742455004,1344
742455008,1344
742516001,6541
742570001,1648
742614004,6526
742667001,6526
742667003,6526
742767001,1322
742794001,8397
742912001,4242
742912002,4242
742912003,4242
742916001,4242
742916002,4242
742916003,4242
742924001,4242
742924002,4242
742924003,4242
742925001,4242
742925003,4242
742925004,4242
742933002,4242
742933003,4242
742933005,4242
742947001,4343
742981001,4242
742982003,4242
743014003,1660
743049001,1338
743049002,1338
743098001,4344
743113001,1522
743113004,1522
743123001,4242
743123002,4242
743205001,1543
743205003,1543
743205006,1543
743214005,1543
743223002,1543
743229002,1543
743245001,1338
743491001,1414
743499001,1717
743501001,4310
743594002,1322
743594003,1322
743606001,1645
743606003,1645
743616002,1772
743616009,1772
743626001,1772
743626002,1772
743630001,1772
743630007,1772
743641001,1660
743644002,1660
743644005,1660
743738001,4242
743758001,1310
743759002,1310
743768001,1643
743803001,1313
743803002,1313
743840001,5783
743840004,5783
743869001,1344
743909001,6545
744042002,1313
744044001,1636
744072001,1722
744072002,1722
744073001,1722
744142002,8716
744180001,1322
744180002,1322
744180003,1322
744242002,8917
744276001,3929
744285001,5731
744291001,1640
744291009,1640
744304001,4242
744358001,5831
744393002,4242
744394001,4242
744394002,4242
744394004,4242
744437001,1747
744437002,1747
744630001,4242
744673001,1666
744703001,1666
744703002,1666
744703003,1666
744705004,1666
744705005,1666
744712001,1636
744712003,1636
744786001,4242
744786002,4242
744787002,4242
744806002,3409
744862001,4242
744862004,4242
744893005,1322
744910002,5961
744918002,5961
744918003,5961
744930001,3944
745073001,1717
745166002,6541
745184004,3527
745184005,3527
745184006,3527
745186001,3527
745186003,3527
745199001,1543
745199002,1543
745219001,1543
745219003,1543
745219004,1543
745232002,1773
745232005,1773
745247001,1543
745247002,1543
745247005,1543
745250001,1322
745250002,1322
745306001,3090
745375002,1422
745397001,1616
745416001,1722
745475001,1322
745475002,1322
745475003,1322
745475005,1322
745475006,1322
745475007,1322
745477002,1322
745477004,1322
745477015,1322
745702001,1643
745702002,1643
745702003,1643
745773004,5783
745773005,5783
745829001,4092
745836001,4092
745843002,1636
745923002,4344
745924001,4344
745968001,1313
745970002,8713
745973002,1652
745977001,1652
746069001,1772
746069002,1772
746069006,1772
746073003,1772
746073007,1772
746076001,1410
746087001,1444
746087002,1444
746091002,1941
746170001,1636
746170006,1636
746196002,1543
746259002,6565
746260002,6565
746261001,6565
746268001,1201
746283001,1543
746329001,1422
746329003,1422
746330001,4242
746330003,4242
746330004,4242
746332002,1344
746437003,3080
746487002,1322
746501001,1941
746509001,1660
746509002,1660
746509005,1660
746529001,1640
746558001,3946
746558002,3946
746561001,3946
746561002,3946
746562002,3946
746648003,1344
746648004,1344
746730004,1322
746775001,1338
746775002,1338
746775003,1338
746775004,1338
746775008,1338
746797001,1710
746869002,8718
746918001,1643
746990001,1344
746990002,1344
746994001,1773
746994009,1773
746994013,1773
747015001,1344
747015002,1344
747045003,1660
747099001,1641
747190001,1640
747192004,1344
747192007,1344
747195003,1344
747196001,1344
747197002,1344
747198001,1344
747198002,1344
747202001,1344
747216001,1522
747216002,1522
747216003,1522
747216004,1522
747341001,1773
747346001,1773
747375003,8716
747434001,7658
747629002,1641
747634002,1641
747636005,1641
747636009,1641
747637005,1641
747637006,1641
747737001,4242
747737002,4242
747764002,1948
747785002,1941
747807002,1666
747807004,1666
747899001,8558
747939002,4242
747967001,1334
747984002,1522
747990004,1648
748025004,4242
748030002,4242
748032001,4242
748097001,1745
748097003,1745
748140001,1745
748140003,1745
748141002,1745
748202006,1543
748236001,4242
748236002,4242
748269001,3708
748269002,1616
748269003,1616
748269009,1616
748269010,1616
748284001,1422
748337002,5828
748344002,3040
748355002,3937
748355003,3937
748355006,3937
748355017,3937
748360001,1640
748409001,8316
748420001,1710
748420003,1710
748566030,8310
748566033,8310
748574001,1338
748578001,1338
748579001,4242
748588001,3529
748657001,1244
748695001,1941
748776002,4222
748816001,1515
748853001,3608
748856001,3090
748856002,3090
748856003,3090
748856004,3090
749002001,1338
749100003,7616
749101011,7616
749104003,7616
749120001,1422
749182001,1313
749214001,1722
749297007,3944
749333001,3000
749358001,8316
749395001,1444
749400009,8316
749400010,8316
749407001,8316
749407004,8316
749415005,3709
749421001,4242
749509002,1745
749509007,1745
749541001,1201
749570001,1723
749615001,1717
749615004,1717
749615009,1717
749615012,1717
749656001,1774
749656002,1774
749656003,1774
749699001,1666
749699002,1666
749699005,1666
749699009,1666
749699024,1666
749714001,1647
749738001,1414
749821002,1647
749850001,1343
749854001,1344
749939001,1334
749974003,3509
749974008,3509
749988003,3509
750067001,3090
750070001,3090
750072001,3090
750197001,8888
750197003,8888
750213001,1344
750260001,5961
750260005,5961
750330002,1774
750330003,1774
750347001,1774
750397014,1610
750397015,1610
750398005,1610
750398007,1610
750409002,1643
750409003,1643
750422018,1710
750422024,1710
750422031,1710
750422039,1710
750422041,1710
750423005,1710
750423006,1710
750423009,1710
750423010,1710
750424007,1710
750424008,1710
750424009,1710
750424010,1710
750424016,1710
750424021,1710
750444004,1710
750444005,1710
750444006,1710
750476004,6564
750488001,1652
750712002,1510
750961001,4092
751140002,1338
751155001,1338
751157007,1338
751216001,1636
751216002,1636
751225001,1344
751273006,1919
751281002,1338
751282001,1338
751285002,1338
751286002,1338
751288001,1338
751295001,1717
751295003,1717
751342001,1410
751342007,1410
751373001,1310
751387001,1626
751390001,1626
751428002,8917
751471001,1722
751471002,1722
751471003,1722
751471016,1722
751471018,1722
751471021,1722
751471022,1722
751471023,1722
751471026,1722
751471027,1722
751471033,1722
751471034,1722
751471038,1722
751471043,1722
751478001,8917
751530001,1723
751530003,1723
751534002,1723
751534004,1723
751542002,1344
751551001,1919
751551005,1919
751556004,1344
751556005,1344
751567004,1410
751583002,1660
751584002,1660
751591006,1510
751592001,1510
751593001,1510
751593003,1510
751664001,1722
751769002,2032
751783001,1201
751784004,1641
751835001,3090
751864001,1722
751866001,1919
751870006,1722
751941002,1722
751942001,1543
751989001,5962
751994001,5672
751994003,5672
751994004,5672
751994006,5672
751994007,5672
751994014,5672
751994016,5672
751998001,1522
751998002,1522
751998004,1522
752000003,1522
752000004,1522
752000008,1522
752002006,1522
752020001,3708
752020002,3708
752020003,3708
752054001,4344
752193001,1676
752228002,1201
752293001,1722
752355001,3946
752432004,6525
752437001,1641
752468001,1522
752468002,1522
752477001,1522
752477003,1522
752512003,1722
752512007,1722
752512008,1722
752512009,1722
752514007,1722
752516002,1722
752516003,1722
752516006,1722
752554001,3519
752554002,3519
752570001,1636
752689001,3937
752689002,3937
752689003,3937
752700002,1660
752744010,3945
752811001,1723
752811002,1723
752814003,1722
752814005,1722
752814006,1722
752814014,1722
752814016,1722
752814017,1722
752814020,1722
752814021,1722
752815001,1660
752820001,1723
752857001,3929
752857009,3929
752869001,3945
752877001,8310
752948002,1660
753031014,8748
753061004,1676
753061006,1676
753071003,1676
753071004,1676
753076002,1948
753085004,8748
753210001,1640
753210005,1640
753210007,1640
753214002,1640
753214004,1640
753214005,1640
753214006,1640
753214007,1640
753214008,1640
753214011,1640
753214014,1640
753237002,1510
753237003,1510
753255001,1640
753255002,1640
753279001,1543
753279002,1543
753324001,1773
753342015,8748
753379001,1640
753451002,1636
753475001,3944
753475018,3944
753692001,3409
753692006,3409
753692017,3409
753724003,1322
753724004,1322
753724006,1322
753737001,1722
753737002,1722
753737003,1722
753737005,1722
753737006,1722
753737007,1722
753737015,1722
753737017,1722
753778008,1722
753802001,1344
753802004,1344
753802006,1344
753802007,1344
753816007,1344
753816010,1344
753863001,3509
753883002,3519
753916002,1447
754005001,3828
754005004,3828
754018001,8956
754018003,8956
754176006,1643
754207001,8756
754219001,1444
754223007,1444
754238001,8316
754257001,8316
754262001,1322
754262005,1322
754262006,1322
754267007,1640
754267011,1640
754267054,1640
754267064,1640
754292001,3409
754323004,1626
754354001,3828
754357001,3828
754357005,3939
754362004,3519
754362016,3519
754374001,1636
754374003,1636
754374007,1636
754404004,4242
754404006,4242
754541004,4343
754627001,1774
754670004,6526
754697002,1640
754713006,1640
754751001,3519
754758001,3519
754835001,1641
754835006,1641
754837002,5961
754877001,1338
754877003,1338
754877004,1338
754910001,1522
754910002,1522
754925002,4090
754925003,4090
755039001,8713
755102001,7389
755223001,1626
755226001,1626
755304001,1723
755360002,1201
755361004,1201
755362003,1201
755458008,1410
755467001,1339
755473001,5673
755473002,5673
755511003,1344
755566001,1643
755604001,3527
755604003,3527
755616001,1643
755631007,7656
755684003,1636
755723002,3941
755738001,1313
755738004,1313
755754001,1747
755754002,1747
755759004,8718
755783002,7613
755868001,1636
755869001,1636
755963001,7613
756097001,1344
756097002,1344
756105001,1344
756105003,1344
756118005,5828
756130001,1344
756185002,1647
756185003,1647
756189001,1647
756189002,1647
756192002,1647
756193001,1647
756209001,3209
756242002,3709
756309003,1941
756318001,3709
756318006,3709
756318007,3709
756320005,3709
756320013,3709
756320014,3709
756320017,3709
756320019,3709
756320020,3709
756320021,3709
756320030,3709
756322001,3709
756322006,3709
756413001,3709
756467002,7613
756468001,7613
756553003,8559
756633001,1723
756633002,1723
756633003,1723
756633004,1723
756672002,3519
756687001,3519
756687007,3519
756713001,1647
756771001,1636
756771002,1636
756776001,8888
756870001,1773
756898001,3710
756945001,1644
756948001,6561
756973001,1743
756974001,1743
756986001,1636
757024001,7648
757158001,3709
757194001,8316
